OrderID,CustomerID,ProductID,OrderDate,OrderTime,Quantity,ProductPrice,TotalAmount,OrderStatus,PaymentMethod,ShippingMethod,ShippingDate,ProductCategory,CustomerRating,CancellationReason
ORD940145,CUS8341,PID9371,2024-01-26,17:44:02,1,59.25,59.25,Delivered,Gift Card,Next-Day,2024-01-28,Books,1.9,
ORD607911,CUS7302,PID6364,2023-10-15,23:38:41,4,459.8,1839.2,Delivered,Credit Card,Express,2023-10-17,Clothing,1.9,
ORD826293,CUS7989,PID5537,2024-07-05,11:20:55,5,287.6,1438.0,Shipped,Credit Card,Next-Day,2024-07-08,Sports,,
ORD392610,CUS7702,PID9877,2025-03-25,06:31:09,3,54.96,164.88,Processing,credit card,Express,,Sports,,
ORD370766,CUS3965,PID6234,2024-04-12,00:32:05,2,376.89,753.78,Returned,Credit Card,Express,,Sports,,
ORD713766,CUS7500,PID8575,2024-11-17,05:25:02,5,339.8,1699.0,Cancelled,,Standard,,Toys,,Fraud detected
ORD563680,CUS3700,PID5328,2024-08-17,07:01:35,4,223.17,892.68,Delivered,PayPal,Express,2024-08-19,Clothing,1.0,
ORD661470,CUS1516,PID1800,2025-06-12,09:09:37,2,467.08,934.16,Delivered,Gift Card,Standard,2025-06-14,Toys,3.0,
ORD552451,CUS1673,PID8694,2025-02-19,10:37:50,3,378.17,1134.51,Returned,credit card,Next-Day,,Sports,,
ORD715497,CUS8527,PID1384,2025-04-07,20:27:25,1,463.22,463.22,Returned,Credit Card,Express,,Home & Kitchen,,
ORD722547,CUS6927,PID3251,2023-11-26,18:06:23,2,408.96,817.92,Cancelled,,Express,,Electronics,,Out of stock
ORD720914,CUS4267,PID4787,2024-12-27,22:46:56,1,195.38,195.38,Processing,paypal,Express,,Beauty,,
ORD899440,CUS1617,PID9138,2025-03-06,18:49:32,3,69.43,208.29,Shipped,Gift Card,Next-Day,2025-03-09,Clothing,,
ORD537643,CUS7709,PID8087,2024-04-04,13:37:25,5,461.0,2305.0,Shipped,credit card,Express,2024-04-05,Clothing,,
ORD147222,CUS5890,PID2844,2024-04-11,15:59:14,4,281.67,1126.68,Returned,Gift Card,Express,,Home & Kitchen,,
ORD148547,CUS9299,PID1154,2024-03-01,08:08:17,4,403.31,1613.24,Processing,Bank Transfer,Next-Day,,Books,,
ORD299215,CUS9816,PID9351,2023-12-18,06:37:06,2,333.35,666.7,Cancelled,,Standard,,Books,,
ORD357985,CUS7812,PID2420,2025-02-11,01:01:47,2,310.82,621.64,Processing,Credit Card,Standard,,Sports,,
ORD497683,CUS5723,PID5061,2023-10-21,11:27:52,1,287.02,287.02,Delivered,Credit Card,Express,2023-10-24,Toys,3.1,
ORD224480,CUS5829,PID4920,2024-02-02,09:30:33,3,152.81,458.43,Processing,Debit Card,Standard,,Books,,
ORD728695,CUS2928,PID2039,2024-08-15,09:39:38,1,353.37,353.37,Delivered,Gift Card,Standard,2024-08-17,Clothing,2.3,
ORD863959,CUS4249,PID7806,2025-07-29,10:19:10,1,90.88,90.88,Returned,PayPal,Next-Day,,Toys,,
ORD235450,CUS1583,PID5124,2024-10-18,04:50:56,5,48.96,244.8,Returned,paypal,Standard,,Clothing,,
ORD794541,CUS7266,PID1516,2024-10-28,01:55:01,3,142.77,428.31,Returned,paypal,Express,,Home & Kitchen,,
ORD881448,CUS8436,PID2505,2023-09-25,12:13:39,2,107.65,215.3,Shipped,PayPal,Next-Day,2023-09-28,Sports,,
ORD988782,CUS2152,PID8549,2024-04-17,20:43:35,4,162.16,648.64,Delivered,paypal,Express,2024-04-20,Beauty,4.4,
ORD612192,CUS3304,PID8850,2023-10-02,19:33:52,5,131.2,656.0,Cancelled,,Express,,Toys,,
ORD912166,CUS1949,PID6415,2025-06-29,03:21:14,4,162.47,649.88,Delivered,credit card,Next-Day,2025-07-01,Electronics,3.1,
ORD723743,CUS8834,PID7244,2025-05-23,01:16:46,5,331.22,1656.1,Processing,Bank Transfer,Standard,,Books,,
ORD103467,CUS8698,PID6415,2023-09-20,11:26:52,4,162.47,649.88,Delivered,Bank Transfer,Next-Day,2023-09-23,Electronics,4.3,
ORD868094,CUS3223,PID6283,2024-11-30,00:36:52,3,490.13,1470.39,Returned,Bank Transfer,Next-Day,,Electronics,,
ORD321845,CUS9252,PID7480,2025-01-22,22:36:29,5,115.77,578.85,Returned,Bank Transfer,Standard,,Clothing,,
ORD439261,CUS7619,PID9684,2024-10-24,14:46:27,5,66.47,332.35,Processing,paypal,Standard,,Toys,,
ORD742357,CUS7697,PID8573,2023-09-24,05:02:13,5,298.31,1491.55,Delivered,PayPal,Next-Day,2023-09-26,Home & Kitchen,1.7,
ORD707186,CUS2647,PID5061,2023-10-14,01:32:13,1,287.02,287.02,Cancelled,,Express,,Toys,,Fraud detected
ORD446951,CUS3517,PID2113,2024-02-29,09:44:05,1,469.69,469.69,Delivered,Gift Card,Express,2024-03-03,Books,3.9,
ORD657750,CUS3907,PID7740,2024-01-09,12:24:32,2,317.57,635.14,Returned,Debit Card,Standard,,Electronics,,
ORD212530,CUS3177,PID2035,2024-03-07,14:47:22,4,277.26,1109.04,Cancelled,,Standard,,Sports,,
ORD165989,CUS9213,PID8461,2025-06-22,12:14:46,1,474.87,474.87,Cancelled,,Standard,,Electronics,,Payment failed
ORD450050,CUS8908,PID4341,2025-05-13,05:40:44,4,231.56,926.24,Cancelled,,Standard,,Toys,,Out of stock
ORD727764,CUS4088,PID5537,2024-12-12,02:16:40,5,287.6,1438.0,Returned,Gift Card,Express,,Sports,,
ORD438750,CUS3844,PID4920,2025-02-20,22:16:11,4,152.81,611.24,Delivered,Credit Card,Standard,2025-02-23,Books,1.5,
ORD679097,CUS3431,PID4030,2024-02-27,07:25:47,3,219.18,657.54,Processing,Gift Card,Standard,,Beauty,,
ORD779542,CUS2285,PID2784,2024-02-23,02:12:57,3,326.49,979.47,Returned,PayPal,Express,,Electronics,,
ORD346611,CUS7898,PID9351,2024-11-21,08:45:14,1,333.35,333.35,Returned,Debit Card,Standard,,Books,,
ORD150335,CUS1524,PID8677,2023-09-15,02:14:15,1,269.79,269.79,Cancelled,,Standard,,Toys,,Payment failed
ORD842384,CUS3979,PID6364,2024-04-01,09:12:42,1,459.8,459.8,Processing,paypal,Standard,,Clothing,,
ORD548515,CUS4367,PID5252,2024-09-11,09:10:30,2,319.6,639.2,Delivered,Bank Transfer,Express,2024-09-14,Toys,4.7,
ORD860580,CUS7280,PID6600,2025-06-08,05:43:00,3,99.97,299.91,Delivered,Gift Card,Express,2025-06-11,Sports,4.7,
ORD414070,CUS4029,PID3026,2025-04-29,15:13:32,4,381.6,1526.4,Cancelled,,Standard,,Toys,,
ORD982130,CUS8114,PID8549,2024-06-07,09:47:57,4,162.16,648.64,Returned,Debit Card,Standard,,Beauty,,
ORD735761,CUS6638,PID2679,2024-11-22,01:08:32,5,144.46,722.3,Delivered,credit card,Standard,2024-11-23,Sports,2.2,
ORD525110,CUS7231,PID2039,2025-04-26,16:19:40,1,353.37,353.37,Shipped,Credit Card,Next-Day,2025-04-29,Clothing,,
ORD688913,CUS7097,PID8360,2025-05-22,12:02:52,4,407.17,1628.68,Returned,Bank Transfer,Express,,Electronics,,
ORD978287,CUS8587,PID4872,2024-06-17,16:58:57,3,363.76,1091.28,Shipped,Bank Transfer,Express,2024-06-19,Electronics,,
ORD136951,CUS8954,PID4872,2024-06-17,21:56:06,2,363.76,727.52,Returned,credit card,Standard,,Electronics,,
ORD668323,CUS8764,PID5328,2025-02-20,01:12:39,2,223.17,446.34,Returned,Credit Card,Next-Day,,Clothing,,
ORD505110,CUS3656,PID8549,2024-02-10,07:20:57,1,162.16,162.16,Cancelled,,Express,,Beauty,,Out of stock
ORD860846,CUS4717,PID8694,2023-12-05,20:05:56,1,378.17,378.17,Shipped,paypal,Next-Day,2023-12-07,Sports,,
ORD871171,CUS2660,PID9478,2024-04-21,23:41:00,2,92.33,184.66,Delivered,Bank Transfer,Next-Day,2024-04-22,Clothing,4.4,
ORD837379,CUS9445,PID6818,2023-11-22,10:04:27,4,445.85,1783.4,Delivered,PayPal,Express,2023-11-23,Electronics,1.8,
ORD934400,CUS6553,PID8295,2024-12-29,04:04:50,4,304.77,1219.08,Returned,Bank Transfer,Standard,,Sports,,
ORD988841,CUS8385,PID4872,2024-11-07,10:11:25,3,363.76,1091.28,Shipped,Debit Card,Express,2024-11-08,Electronics,,
ORD258396,CUS7690,PID5626,2024-04-13,16:35:12,3,330.13,990.39,Cancelled,,Next-Day,,Books,,Out of stock
ORD802949,CUS6828,PID8846,2023-11-07,01:35:25,1,256.19,256.19,Delivered,Credit Card,Standard,2023-11-08,Books,1.3,
ORD799285,CUS7129,PID9071,2024-09-16,02:43:52,3,103.1,309.3,Returned,Gift Card,Express,,Sports,,
ORD448673,CUS3215,PID5892,2025-06-30,12:35:19,1,16.54,16.54,Shipped,Debit Card,Standard,2025-07-02,Sports,,
ORD650257,CUS6250,PID7825,2025-05-09,12:37:44,5,84.86,424.3,Shipped,Gift Card,Next-Day,2025-05-11,Beauty,,
ORD609143,CUS9228,PID3060,2024-06-24,02:16:15,1,465.4,465.4,Processing,paypal,Express,,Sports,,
ORD933468,CUS9407,PID3713,2025-02-13,16:14:24,1,27.74,27.74,Shipped,Gift Card,Express,2025-02-15,Books,,
ORD959480,CUS9258,PID2675,2024-02-26,10:21:23,3,60.39,181.17,Cancelled,,Express,,Home & Kitchen,,Customer request
ORD821247,CUS3707,PID9072,2024-08-04,16:18:25,3,437.99,1313.97,Processing,Debit Card,Express,,Beauty,,
ORD139302,CUS9664,PID1549,2025-03-01,10:42:16,3,455.49,1366.47,Delivered,PayPal,Express,2025-03-03,Home & Kitchen,1.3,
ORD417922,CUS5459,PID5638,2023-10-02,22:24:01,3,249.8,749.4,Returned,Gift Card,Next-Day,,Beauty,,
ORD805496,CUS2350,PID5171,2024-01-14,13:10:05,4,298.29,1193.16,Delivered,credit card,Express,2024-01-17,Electronics,3.3,
ORD385773,CUS2262,PID6384,2024-02-09,18:03:10,4,270.72,1082.88,Returned,Debit Card,Express,,Toys,,
ORD390624,CUS1782,PID7114,2024-08-31,11:09:59,3,415.46,1246.38,Cancelled,,Express,,Beauty,,Fraud detected
ORD580157,CUS5175,PID5864,2025-04-23,16:56:45,4,280.58,1122.32,Cancelled,,Standard,,Electronics,,
ORD240898,CUS8460,PID7381,2025-02-23,01:21:15,4,293.95,1175.8,Shipped,paypal,Express,2025-02-24,Clothing,,
ORD857396,CUS6394,PID9204,2025-05-13,10:05:55,2,78.54,157.08,Cancelled,,Express,,Electronics,,Customer request
ORD396153,CUS9078,PID6675,2025-07-04,18:18:05,4,170.57,682.28,Delivered,Gift Card,Standard,2025-07-05,Sports,2.2,
ORD213740,CUS3596,PID2317,2024-08-28,03:46:48,3,376.28,1128.84,Shipped,credit card,Express,2024-08-29,Sports,,
ORD499693,CUS5953,PID8571,2025-02-08,15:38:05,4,22.2,88.8,Cancelled,,Express,,Home & Kitchen,,Payment failed
ORD968473,CUS3279,PID9854,2025-07-28,06:39:00,2,154.68,309.36,Returned,Debit Card,Express,,Electronics,,
ORD390514,CUS8047,PID8776,2024-11-17,22:39:08,3,96.31,288.93,Returned,paypal,Express,,Toys,,
ORD972042,CUS4241,PID9291,2024-08-13,21:02:07,3,52.23,156.69,Cancelled,,Standard,,Toys,,Customer request
ORD441191,CUS5608,PID4262,2024-10-10,22:16:35,4,168.78,675.12,Processing,Gift Card,Next-Day,,Electronics,,
ORD443880,CUS2753,PID4169,2024-02-22,01:47:51,5,32.51,162.55,Delivered,paypal,Standard,2024-02-23,Clothing,4.9,
ORD408434,CUS5909,PID1637,2023-09-02,14:52:30,2,217.65,435.3,Delivered,Gift Card,Next-Day,2023-09-04,Sports,1.8,
ORD955875,CUS3834,PID8850,2024-05-02,21:15:57,1,131.2,131.2,Processing,credit card,Next-Day,,Toys,,
ORD898505,CUS1887,PID8994,2025-06-11,22:52:18,2,116.36,232.72,Shipped,Gift Card,Express,2025-06-12,Electronics,,
ORD498205,CUS2015,PID6601,2023-10-22,15:58:10,4,284.84,1139.36,Processing,paypal,Next-Day,,Books,,
ORD696967,CUS4000,PID5252,2024-11-13,08:40:19,1,319.6,319.6,Shipped,PayPal,Next-Day,2024-11-16,Toys,,
ORD430206,CUS4484,PID7802,2024-09-20,10:46:11,5,185.46,927.3,Cancelled,,Standard,,Electronics,,Fraud detected
ORD489113,CUS2696,PID4794,2025-05-21,22:01:11,4,234.07,936.28,Processing,credit card,Next-Day,,Toys,,
ORD605593,CUS7376,PID3691,2024-10-02,11:14:15,2,296.79,593.58,Delivered,Gift Card,Express,2024-10-03,Books,3.8,
ORD879772,CUS9585,PID6956,2024-03-02,07:00:44,2,222.02,444.04,Cancelled,,Standard,,Beauty,,Payment failed
ORD181339,CUS3586,PID9262,2024-05-04,12:47:57,4,331.36,1325.44,Cancelled,,Express,,Toys,,Out of stock
ORD575244,CUS8523,PID8627,2024-06-16,18:51:28,2,447.87,895.74,Returned,PayPal,Express,,Beauty,,
ORD680260,CUS8740,PID5653,2024-04-29,12:24:39,3,169.74,509.22,Cancelled,,Standard,,Toys,,
ORD376862,CUS4462,PID2747,2024-11-13,12:57:07,3,487.51,1462.53,Processing,Bank Transfer,Next-Day,,Toys,,
ORD547075,CUS4822,PID2872,2024-02-21,20:42:18,4,307.65,1230.6,Returned,credit card,Express,,Sports,,
ORD397692,CUS5725,PID7381,2024-08-16,23:43:12,4,293.95,1175.8,Cancelled,,Standard,,Clothing,,
ORD230078,CUS9063,PID7441,2023-10-14,03:43:13,2,402.62,805.24,Returned,PayPal,Standard,,Sports,,
ORD974177,CUS5370,PID2420,2024-09-13,09:05:21,1,310.82,310.82,Returned,Credit Card,Next-Day,,Sports,,
ORD956745,CUS4967,PID1154,2024-05-03,19:19:02,1,403.31,403.31,Returned,Gift Card,Express,,Books,,
ORD570629,CUS6348,PID8951,2024-04-27,09:59:48,1,286.43,286.43,Cancelled,,Express,,Electronics,,Out of stock
ORD940846,CUS6255,PID8414,2023-12-22,19:05:35,2,454.3,908.6,Processing,PayPal,Next-Day,,Toys,,
ORD254613,CUS9213,PID7539,2024-02-25,03:15:25,1,449.69,449.69,Shipped,paypal,Next-Day,2024-02-27,Electronics,,
ORD694040,CUS1665,PID2307,2024-08-22,20:43:04,5,407.79,2038.95,Cancelled,,Next-Day,,Toys,,Payment failed
ORD479724,CUS2718,PID5634,2025-04-06,01:07:44,5,124.2,621.0,Shipped,PayPal,Express,2025-04-09,Beauty,,
ORD923244,CUS8438,PID8143,2025-04-06,15:46:44,3,178.12,534.36,Returned,paypal,Standard,,Books,,
ORD205109,CUS9844,PID8694,2023-09-19,15:26:42,5,378.17,1890.85,Shipped,Gift Card,Next-Day,2023-09-21,Sports,,
ORD461161,CUS9950,PID8002,2025-06-10,06:25:20,1,220.67,220.67,Processing,paypal,Standard,,Sports,,
ORD654357,CUS4963,PID2307,2024-01-08,03:33:52,4,407.79,1631.16,Shipped,paypal,Standard,2024-01-09,Toys,,
ORD760049,CUS8311,PID6694,2025-02-06,16:02:44,3,491.37,1474.11,Cancelled,,Next-Day,,Books,,Payment failed
ORD667262,CUS8135,PID6431,2023-11-12,07:38:20,3,306.8,920.4,Processing,credit card,Standard,,Books,,
ORD374846,CUS6059,PID8694,2025-05-07,21:37:56,4,378.17,1512.68,Shipped,credit card,Next-Day,2025-05-10,Sports,,
ORD953328,CUS3218,PID6384,2025-06-15,03:16:38,1,270.72,270.72,Delivered,PayPal,Next-Day,2025-06-16,Toys,4.0,
ORD595253,CUS3063,PID5808,2024-07-26,17:07:20,4,375.23,1500.92,Shipped,credit card,Next-Day,2024-07-27,Toys,,
ORD210458,CUS2977,PID6818,2024-07-11,00:02:51,1,445.85,445.85,Shipped,Gift Card,Standard,2024-07-12,Electronics,,
ORD338325,CUS1464,PID1516,2024-06-21,15:48:34,5,142.77,713.85,Shipped,credit card,Next-Day,2024-06-22,Home & Kitchen,,
ORD191983,CUS2744,PID8087,2024-06-16,13:06:10,2,461.0,922.0,Processing,Bank Transfer,Next-Day,,Clothing,,
ORD661776,CUS5842,PID1831,2024-07-29,03:42:47,5,163.54,817.7,Processing,Gift Card,Next-Day,,Beauty,,
ORD164607,CUS8925,PID7244,2024-03-15,13:22:11,2,331.22,662.44,Delivered,Bank Transfer,Next-Day,2024-03-18,Books,1.8,
ORD818284,CUS2955,PID4787,2024-02-09,07:04:46,2,195.38,390.76,Processing,PayPal,Standard,,Beauty,,
ORD950245,CUS3517,PID3324,2024-10-10,11:36:15,5,20.2,101.0,Processing,Debit Card,Standard,,Beauty,,
ORD179151,CUS7809,PID2113,2025-03-06,08:17:29,3,469.69,1409.07,Returned,Credit Card,Next-Day,,Books,,
ORD776166,CUS8976,PID8994,2023-11-12,13:25:02,3,116.36,349.08,Returned,paypal,Next-Day,,Electronics,,
ORD581712,CUS1110,PID6299,2023-08-28,06:22:27,2,404.67,809.34,Processing,PayPal,Standard,,Books,,
ORD616397,CUS1812,PID8281,2025-04-10,07:05:23,4,435.53,1742.12,Shipped,Bank Transfer,Express,2025-04-12,Home & Kitchen,,
ORD849150,CUS7320,PID6283,2023-09-26,10:58:45,5,490.13,2450.65,Delivered,Credit Card,Express,2023-09-28,Electronics,3.8,
ORD401191,CUS5044,PID5328,2024-09-30,05:25:59,2,223.17,446.34,Processing,credit card,Standard,,Clothing,,
ORD142969,CUS2913,PID9204,2023-12-21,05:13:09,2,78.54,157.08,Shipped,paypal,Standard,2023-12-24,Electronics,,
ORD556430,CUS1615,PID3927,2024-02-17,06:59:31,3,455.65,1366.95,Processing,paypal,Next-Day,,Sports,,
ORD857155,CUS1988,PID5124,2025-02-25,08:47:11,4,48.96,195.84,Shipped,Bank Transfer,Next-Day,2025-02-28,Clothing,,
ORD268814,CUS8945,PID9854,2025-04-01,10:24:18,3,154.68,464.04,Delivered,paypal,Standard,2025-04-03,Electronics,3.4,
ORD753542,CUS1777,PID4920,2023-09-16,08:52:34,1,152.81,152.81,Returned,Gift Card,Express,,Books,,
ORD517773,CUS7024,PID7539,2023-09-14,07:07:10,5,449.69,2248.45,Delivered,Gift Card,Standard,2023-09-15,Electronics,4.1,
ORD172087,CUS1665,PID1800,2024-04-22,12:39:34,1,467.08,467.08,Processing,Bank Transfer,Next-Day,,Toys,,
ORD912081,CUS3120,PID7137,2024-11-04,06:31:55,5,141.59,707.95,Cancelled,,Next-Day,,Toys,,Payment failed
ORD107971,CUS4081,PID1800,2023-08-23,04:55:32,5,467.08,2335.4,Shipped,credit card,Next-Day,2023-08-24,Toys,,
ORD342632,CUS7410,PID9806,2023-09-22,07:09:27,2,167.16,334.32,Shipped,PayPal,Next-Day,2023-09-25,Sports,,
ORD649508,CUS1200,PID6896,2025-02-19,19:50:38,5,288.22,1441.1,Delivered,Bank Transfer,Express,2025-02-21,Books,4.9,
ORD346695,CUS4864,PID4836,2025-02-14,20:39:53,4,241.4,965.6,Shipped,Debit Card,Standard,2025-02-17,Books,,
ORD273689,CUS4275,PID1154,2025-07-25,03:16:02,4,403.31,1613.24,Processing,credit card,Next-Day,,Books,,
ORD880295,CUS7010,PID5730,2024-07-14,06:32:11,2,89.72,179.44,Processing,Credit Card,Express,,Toys,,
ORD524149,CUS5269,PID6431,2024-04-01,06:52:12,4,306.8,1227.2,Cancelled,,Next-Day,,Books,,
ORD747622,CUS2537,PID6424,2024-04-12,10:05:59,2,338.42,676.84,Processing,Credit Card,Express,,Sports,,
ORD102590,CUS7696,PID6435,2025-01-13,11:02:40,1,353.56,353.56,Returned,credit card,Express,,Beauty,,
ORD665056,CUS9663,PID1487,2025-05-03,09:43:03,5,310.58,1552.9,Processing,Debit Card,Express,,Toys,,
ORD280714,CUS2200,PID6601,2025-08-09,23:49:03,4,284.84,1139.36,Delivered,PayPal,Next-Day,2025-08-11,Books,3.9,
ORD598064,CUS6685,PID6557,2024-08-13,12:36:49,5,198.9,994.5,Shipped,Debit Card,Express,2024-08-15,Books,,
ORD159784,CUS1450,PID3506,2024-01-26,02:06:01,2,401.18,802.36,Delivered,Bank Transfer,Standard,2024-01-28,Clothing,4.3,
ORD951310,CUS4492,PID2844,2025-06-23,08:28:23,5,281.67,1408.35,Shipped,Gift Card,Express,2025-06-26,Home & Kitchen,,
ORD351235,CUS4203,PID5638,2024-11-19,01:48:53,3,249.8,749.4,Returned,paypal,Next-Day,,Beauty,,
ORD666111,CUS4855,PID9775,2025-06-14,06:41:59,1,239.64,239.64,Returned,paypal,Next-Day,,Home & Kitchen,,
ORD307536,CUS4746,PID2394,2024-03-23,01:23:47,3,484.61,1453.83,Returned,credit card,Standard,,Clothing,,
ORD281601,CUS9397,PID3713,2025-06-24,00:32:11,5,27.74,138.7,Delivered,PayPal,Express,2025-06-26,Books,3.9,
ORD202166,CUS7827,PID6424,2025-06-08,03:06:08,3,338.42,1015.26,Processing,Debit Card,Standard,,Sports,,
ORD624505,CUS9955,PID3086,2024-09-23,07:30:44,1,97.04,97.04,Delivered,Debit Card,Next-Day,2024-09-25,Home & Kitchen,2.6,
ORD160185,CUS8882,PID6234,2024-11-29,18:34:37,1,376.89,376.89,Processing,Debit Card,Standard,,Sports,,
ORD568243,CUS5539,PID5868,2025-08-13,12:47:21,4,371.02,1484.08,Returned,credit card,Standard,,Home & Kitchen,,
ORD170831,CUS2407,PID8573,2024-04-20,03:19:48,3,298.31,894.93,Cancelled,,Express,,Home & Kitchen,,Payment failed
ORD681774,CUS1152,PID6728,2025-07-02,00:53:01,3,315.95,947.85,Delivered,Bank Transfer,Next-Day,2025-07-05,Clothing,1.6,
ORD247693,CUS9375,PID1384,2024-08-26,13:07:55,3,463.22,1389.66,Returned,Bank Transfer,Next-Day,,Home & Kitchen,,
ORD858951,CUS9279,PID3251,2024-04-23,12:45:20,1,408.96,408.96,Returned,Debit Card,Express,,Electronics,,
ORD826100,CUS7072,PID8295,2024-08-07,16:12:04,1,304.77,304.77,Delivered,Bank Transfer,Next-Day,2024-08-10,Sports,2.0,
ORD688012,CUS5206,PID3291,2024-10-09,12:57:22,2,467.2,934.4,Delivered,credit card,Next-Day,2024-10-12,Electronics,1.7,
ORD982981,CUS6340,PID5252,2025-07-26,00:26:07,4,319.6,1278.4,Shipped,paypal,Express,2025-07-28,Toys,,
ORD991039,CUS6830,PID7491,2024-06-15,02:05:53,5,202.09,1010.45,Processing,Credit Card,Express,,Books,,
ORD563670,CUS1692,PID4836,2023-08-31,04:54:37,4,241.4,965.6,Cancelled,,Express,,Books,,Out of stock
ORD419378,CUS5179,PID1076,2025-01-14,06:24:36,5,461.5,2307.5,Returned,Bank Transfer,Express,,Beauty,,
ORD336950,CUS4247,PID1735,2023-10-07,21:52:29,1,228.19,228.19,Processing,Bank Transfer,Next-Day,,Books,,
ORD813981,CUS7135,PID5069,2024-11-21,17:01:38,1,66.2,66.2,Shipped,credit card,Express,2024-11-24,Toys,,
ORD358761,CUS3767,PID8056,2023-09-13,01:09:01,3,209.86,629.58,Shipped,Debit Card,Standard,2023-09-14,Beauty,,
ORD990554,CUS5809,PID5730,2025-02-27,06:24:35,1,89.72,89.72,Processing,Credit Card,Standard,,Toys,,
ORD783915,CUS9465,PID6818,2024-01-06,18:41:33,4,445.85,1783.4,Shipped,Credit Card,Standard,2024-01-09,Electronics,,
ORD563766,CUS8821,PID9371,2025-07-15,23:54:51,5,59.25,296.25,Shipped,Bank Transfer,Next-Day,2025-07-16,Books,,
ORD201092,CUS3557,PID1831,2023-12-30,08:17:47,1,163.54,163.54,Delivered,Gift Card,Express,2024-01-02,Beauty,1.4,
ORD718116,CUS9311,PID6299,2023-10-26,12:15:00,2,404.67,809.34,Delivered,Debit Card,Standard,2023-10-27,Books,3.6,
ORD837417,CUS3740,PID1302,2025-01-29,08:57:45,5,305.22,1526.1,Processing,Credit Card,Standard,,Electronics,,
ORD230297,CUS6997,PID8951,2024-12-09,04:32:34,5,286.43,1432.15,Cancelled,,Next-Day,,Electronics,,
ORD279099,CUS3580,PID7114,2024-05-02,02:37:18,2,415.46,830.92,Cancelled,,Standard,,Beauty,,Out of stock
ORD664298,CUS6459,PID9965,2025-03-20,07:25:46,5,215.83,1079.15,Shipped,Gift Card,Standard,2025-03-21,Home & Kitchen,,
ORD215851,CUS2093,PID8951,2023-10-31,07:25:46,2,286.43,572.86,Returned,Bank Transfer,Standard,,Electronics,,
ORD595038,CUS2575,PID8056,2025-04-19,17:30:02,5,209.86,1049.3,Cancelled,,Next-Day,,Beauty,,Customer request
ORD740248,CUS1630,PID2505,2024-03-04,15:29:52,2,107.65,215.3,Cancelled,,Express,,Sports,,
ORD387182,CUS9772,PID2367,2023-09-09,02:54:15,1,332.63,332.63,Delivered,Credit Card,Standard,2023-09-10,Home & Kitchen,1.6,
ORD201599,CUS3448,PID5800,2024-09-04,00:04:48,2,84.51,169.02,Delivered,Bank Transfer,Standard,2024-09-07,Electronics,4.9,
ORD897456,CUS9971,PID1633,2025-04-28,17:56:37,5,144.16,720.8,Cancelled,,Next-Day,,Home & Kitchen,,Fraud detected
ORD846556,CUS8565,PID2872,2024-03-14,16:33:57,1,307.65,307.65,Shipped,paypal,Express,2024-03-16,Sports,,
ORD453007,CUS9900,PID3060,2025-05-18,20:05:15,4,465.4,1861.6,Cancelled,,Next-Day,,Sports,,Out of stock
ORD293062,CUS9244,PID9351,2025-07-10,18:55:47,1,333.35,333.35,Returned,PayPal,Next-Day,,Books,,
ORD364912,CUS6024,PID1219,2025-06-19,14:30:08,3,64.2,192.6,Processing,credit card,Express,,Electronics,,
ORD248260,CUS4004,PID3291,2023-08-25,07:36:17,5,467.2,2336.0,Cancelled,,Standard,,Electronics,,Customer request
ORD338329,CUS5406,PID8143,2025-01-17,23:53:42,2,178.12,356.24,Delivered,PayPal,Next-Day,2025-01-20,Books,4.4,
ORD765025,CUS8904,PID7244,2024-06-13,19:53:33,3,331.22,993.66,Processing,Debit Card,Next-Day,,Books,,
ORD483375,CUS4345,PID3251,2023-11-22,10:42:10,5,408.96,2044.8,Processing,Debit Card,Next-Day,,Electronics,,
ORD552817,CUS7020,PID2784,2025-02-01,17:28:30,1,326.49,326.49,Processing,PayPal,Express,,Electronics,,
ORD270245,CUS6233,PID3026,2023-09-19,01:22:48,4,381.6,1526.4,Returned,paypal,Standard,,Toys,,
ORD820294,CUS6320,PID1639,2023-08-22,21:20:07,3,157.33,471.99,Cancelled,,Express,,Beauty,,Fraud detected
ORD798579,CUS9327,PID5252,2024-04-08,19:01:54,1,319.6,319.6,Returned,paypal,Next-Day,,Toys,,
ORD314534,CUS3381,PID8571,2025-06-03,00:00:35,1,22.2,22.2,Shipped,credit card,Express,2025-06-04,Home & Kitchen,,
ORD167806,CUS2141,PID4978,2024-10-22,11:04:18,5,374.45,1872.25,Returned,PayPal,Standard,,Home & Kitchen,,
ORD244797,CUS7899,PID4920,2024-03-24,21:24:54,4,152.81,611.24,Processing,Credit Card,Standard,,Books,,
ORD989759,CUS5440,PID6424,2023-11-06,22:02:34,1,338.42,338.42,Shipped,PayPal,Next-Day,2023-11-09,Sports,,
ORD729511,CUS9460,PID3747,2024-12-23,09:25:34,2,406.93,813.86,Processing,PayPal,Standard,,Clothing,,
ORD123130,CUS6974,PID7539,2024-09-30,05:13:09,5,449.69,2248.45,Delivered,Credit Card,Standard,2024-10-03,Electronics,2.7,
ORD844294,CUS5471,PID2035,2024-07-11,21:24:07,3,277.26,831.78,Returned,credit card,Standard,,Sports,,
